,Species,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_month
1050,Anopheles quadrimaculatus,1,Soccer Field,27.426485,-82.376623,11
1051,Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,11
1052,Anopheles quadrimaculatus,3,Jamie's Way,27.46357,-82.30379,11
1053,Anopheles quadrimaculatus,2,Myakka,27.349733,-82.157581,11
1054,Anopheles quadrimaculatus,2,Mossy Hammock,27.286571,-82.23038,11
1055,Anopheles quadrimaculatus,25,Singletary Rd,27.34712,-82.243525,11
1056,Anopheles quadrimaculatus,2,Wauchula Rd.,27.426958,-82.133258,11
1057,Anopheles quadrimaculatus,17,Erie Rd.,27.574079,-82.5041,11
1058,Anopheles quadrimaculatus,4,Parrish,27.57505,-82.419667,11
1059,Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,11
1060,Anopheles quadrimaculatus,6,Parrish/Britt Rd.,27.564967,-82.424886,11
1061,Anopheles quadrimaculatus,24,Palmetto Ball Park,27.531,-82.58235,11
1062,Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,11
1063,Anopheles quadrimaculatus,19,Chapman Rd.,27.616367,-82.5353,11
1064,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,11
1065,Anopheles quadrimaculatus,40,Grassfarm Rd.,27.627967,-82.496833,11
1066,Anopheles quadrimaculatus,11,Buffalo Creek Ball Park,27.578355,-82.483695,11
1067,Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,11
1068,Anopheles quadrimaculatus,21,Parrish/Britt Rd.,27.564967,-82.424886,11
1069,Anopheles quadrimaculatus,40,Chapman Rd.,27.616367,-82.5353,11
1070,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,11
1071,Anopheles quadrimaculatus,14,Frog Creek,27.590917,-82.548,11
1072,Anopheles quadrimaculatus,30,Grassfarm Rd.,27.627967,-82.496833,11
1073,Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,11
1074,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,11
1075,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,11
1076,Anopheles quadrimaculatus,7,French,27.603067,-82.535717,11
1077,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
1078,Anopheles quadrimaculatus,29,Grassfarm Rd.,27.627967,-82.496833,11
1079,Anopheles quadrimaculatus,61,Port,27.640483,-82.552667,11
1080,Anopheles quadrimaculatus,4,Buffalo Creek Ball Park,27.578355,-82.483695,11
1081,Anopheles quadrimaculatus,3,Chapman Rd.,27.616367,-82.5353,11
1082,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,11
1083,Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,11
1084,Anopheles quadrimaculatus,8,Carrs,27.554018,-82.545481,11
1085,Anopheles quadrimaculatus,1,Samoset,27.46947,-82.52402,11
1086,Anopheles quadrimaculatus,12,Mote Ranch,27.4197,-82.47982,11
1087,Anopheles quadrimaculatus,2,Magnolia Manor,27.481256,-82.48042,11
1088,Anopheles quadrimaculatus,7,Lakewood Ranch,27.419517,-82.4262,11
1089,Anopheles quadrimaculatus,7,Jamie's Way,27.46357,-82.30379,11
1090,Anopheles quadrimaculatus,2,Myakka,27.349733,-82.157581,11
1091,Anopheles quadrimaculatus,2,Thousand Oaks,27.564989,-82.480332,11
1092,Anopheles quadrimaculatus,9,Palmetto Ball Park,27.531,-82.58235,11
1093,Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,11
1094,Anopheles quadrimaculatus,20,Chapman Rd.,27.616367,-82.5353,11
1095,Anopheles quadrimaculatus,10,Grassfarm Rd.,27.627967,-82.496833,11
1096,Anopheles quadrimaculatus,2,Parrish,27.57505,-82.419667,11
1097,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,11
1098,Anopheles quadrimaculatus,3,Church,27.600978,-82.529357,11
1099,Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,11
1100,Anopheles quadrimaculatus,50,Grassfarm Rd.,27.627967,-82.496833,11
1101,Anopheles quadrimaculatus,19,Chapman Rd.,27.616367,-82.5353,11
1102,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,11
1103,Anopheles quadrimaculatus,6,Grassfarm Rd.,27.627967,-82.496833,11
1104,Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,11
1105,Anopheles quadrimaculatus,5,Chapman Rd.,27.616367,-82.5353,11
1106,Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,11
1107,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,11
1108,Anopheles quadrimaculatus,21,Chapman Rd.,27.616367,-82.5353,11
1109,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,11
1110,Anopheles quadrimaculatus,5,Grassfarm Rd.,27.627967,-82.496833,11
1111,Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,11
1112,Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,11
1113,Anopheles quadrimaculatus,14,Parrish/Britt Rd.,27.564967,-82.424886,11
1114,Anopheles quadrimaculatus,8,Chapman Rd.,27.616367,-82.5353,11
1115,Anopheles quadrimaculatus,3,Grassfarm Rd.,27.627967,-82.496833,11
1116,Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,12
1117,Anopheles quadrimaculatus,5,Chapman Rd.,27.616367,-82.5353,12
1118,Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,12
1119,Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,12
1120,Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,12
1121,Anopheles quadrimaculatus,2,Waterline Rd,27.4894,-82.361667,4
1122,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,4
1123,Anopheles quadrimaculatus,11,Grassfarm Rd.,27.627967,-82.496833,4
1124,Anopheles quadrimaculatus,22,Port,27.640483,-82.552667,4
1125,Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,4
1126,Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,4
1127,Anopheles quadrimaculatus,2,Church,27.600978,-82.529357,4
1128,Anopheles quadrimaculatus,12,Grassfarm Rd.,27.627967,-82.496833,4
1129,Anopheles quadrimaculatus,15,Port,27.640483,-82.552667,4
1130,Anopheles quadrimaculatus,8,Buffalo Creek Ball Park,27.578355,-82.483695,4
1131,Anopheles quadrimaculatus,95,Parrish,27.57505,-82.419667,4
1132,Anopheles quadrimaculatus,18,Chapman Rd.,27.616367,-82.5353,4
1133,Anopheles quadrimaculatus,7,Grassfarm Rd.,27.627967,-82.496833,4
1134,Anopheles quadrimaculatus,18,Port,27.640483,-82.552667,4
1135,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,4
1136,Anopheles quadrimaculatus,12,Buffalo Creek Ball Park,27.578355,-82.483695,4
1137,Anopheles quadrimaculatus,7,Parrish,27.57505,-82.419667,4
1138,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,4
1139,Anopheles quadrimaculatus,2,Church,27.600978,-82.529357,5
1140,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,5
1141,Anopheles quadrimaculatus,17,Grassfarm Rd.,27.627967,-82.496833,5
1142,Anopheles quadrimaculatus,11,Port,27.640483,-82.552667,5
1143,Anopheles quadrimaculatus,4,Parrish,27.57505,-82.419667,5
1144,Anopheles quadrimaculatus,2,Parrish,27.57484,-82.419638,5
1145,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,5
1146,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,5
1147,Anopheles quadrimaculatus,5,Fielding,27.529167,-82.588117,5
1148,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,5
1149,Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,5
1150,Anopheles quadrimaculatus,6,Lakewood Ranch,27.419517,-82.4262,5
1151,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,5
1152,Anopheles quadrimaculatus,2,Sandy Baptist,27.272953,-82.116503,5
1153,Anopheles quadrimaculatus,18,Erie Rd.,27.574079,-82.5041,5
1154,Anopheles quadrimaculatus,12,Thousand Oaks,27.564989,-82.480332,5
1155,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,5
1156,Anopheles quadrimaculatus,4,Bradley Rd.,27.60315,-82.098133,5
1157,Anopheles quadrimaculatus,5,Carlton Rd.,27.613375,-82.123478,5
1158,Anopheles quadrimaculatus,7,Palmetto Ball Park,27.531,-82.58235,5
1159,Anopheles quadrimaculatus,36,Lakewood Ranch HS,27.44242,-82.43578,5
1160,Anopheles quadrimaculatus,5,Frog Creek,27.590917,-82.548,5
1161,Anopheles quadrimaculatus,1,Port,27.640483,-82.552667,5
1162,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,5
1163,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,5
1164,Anopheles quadrimaculatus,36,Buffalo Creek Ball Park,27.578355,-82.483695,5
1165,Anopheles quadrimaculatus,40,Erie Rd.,27.574079,-82.5041,5
1166,Anopheles quadrimaculatus,6,Parrish,27.57484,-82.419638,5
1167,Anopheles quadrimaculatus,7,Parrish/Britt Rd.,27.564967,-82.424886,5
1168,Anopheles quadrimaculatus,37,Chapman Rd.,27.616367,-82.5353,5
1169,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,5
1170,Anopheles quadrimaculatus,47,Grassfarm Rd.,27.627967,-82.496833,5
1171,Anopheles quadrimaculatus,10,Fielding,27.529167,-82.588117,5
1172,Anopheles quadrimaculatus,6,Carrs,27.554018,-82.545481,5
1173,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,5
1174,Anopheles quadrimaculatus,8,Cortez Village,27.468452,-82.684313,5
1175,Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,5
1176,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
1177,Anopheles quadrimaculatus,6,Mote Ranch,27.4197,-82.47982,5
1178,Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,5
1179,Anopheles quadrimaculatus,9,Magnolia Manor,27.481256,-82.48042,5
1180,Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,5
1181,Anopheles quadrimaculatus,9,Soccer Field,27.426485,-82.376623,5
1182,Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,5
1183,Anopheles quadrimaculatus,5,Braden Pines,27.43889,-82.43865,5
1184,Anopheles quadrimaculatus,6,Upper Manatee,27.51261,-82.4319,5
1185,Anopheles quadrimaculatus,8,Myakka,27.349733,-82.157581,5
1186,Anopheles quadrimaculatus,1,Sandy Baptist,27.272953,-82.116503,5
1187,Anopheles quadrimaculatus,22,Erie Rd.,27.574079,-82.5041,5
1188,Anopheles quadrimaculatus,25,Thousand Oaks,27.564989,-82.480332,5
1189,Anopheles quadrimaculatus,2,Parrish,27.57484,-82.419638,5
1190,Anopheles quadrimaculatus,13,Carlton Rd.,27.613375,-82.123478,5
1191,Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,5
1192,Anopheles quadrimaculatus,9,Palmetto Ball Park,27.531,-82.58235,5
1193,Anopheles quadrimaculatus,2,Lloyd Park,27.489937,-82.533814,5
1194,Anopheles quadrimaculatus,10,Buffalo Creek Ball Park,27.578355,-82.483695,5
1195,Anopheles quadrimaculatus,63,Chapman Rd.,27.616367,-82.5353,5
1196,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,5
1197,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,5
1198,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,5
1199,Anopheles quadrimaculatus,35,Grassfarm Rd.,27.627967,-82.496833,5
1200,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,5
1201,Anopheles quadrimaculatus,14,Port,27.640483,-82.552667,5
1202,Anopheles quadrimaculatus,4,French,27.603067,-82.535717,5
1203,Anopheles quadrimaculatus,6,Port,27.640483,-82.552667,5
1204,Anopheles quadrimaculatus,6,Fielding,27.529167,-82.588117,5
1205,Anopheles quadrimaculatus,2,Carrs,27.554018,-82.545481,5
1206,Anopheles quadrimaculatus,1,Orbans,27.50312,-82.65739,5
1207,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
1208,Anopheles quadrimaculatus,4,Palm-Aire,27.406663,-82.504054,5
1209,Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,5
1210,Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,5
1211,Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,5
1212,Anopheles quadrimaculatus,4,Myakka,27.349733,-82.157581,5
1213,Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,5
1214,Anopheles quadrimaculatus,18,Thousand Oaks,27.564989,-82.480332,5
1215,Anopheles quadrimaculatus,5,Parrish,27.57505,-82.419667,5
1216,Anopheles quadrimaculatus,6,Bradley Rd.,27.60315,-82.098133,5
1217,Anopheles quadrimaculatus,32,Carlton Rd.,27.613375,-82.123478,5
1218,Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,5
1219,Anopheles quadrimaculatus,6,Braden River Park,27.44893,-82.498664,5
1220,Anopheles quadrimaculatus,64,Lakewood Ranch HS,27.44242,-82.43578,5
1221,Anopheles quadrimaculatus,6,French,27.603067,-82.535717,5
1222,Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,5
1223,Anopheles quadrimaculatus,43,Chapman Rd.,27.616367,-82.5353,5
1224,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,5
1225,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,5
1226,Anopheles quadrimaculatus,17,Grassfarm Rd.,27.627967,-82.496833,5
1227,Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,5
1228,Anopheles quadrimaculatus,134,Chapman Rd.,27.616367,-82.5353,6
1229,Anopheles quadrimaculatus,20,Erie Rd.,27.574079,-82.5041,6
1230,Anopheles quadrimaculatus,2,Parrish,27.57505,-82.419667,6
1231,Anopheles quadrimaculatus,28,Chapman Rd.,27.616367,-82.5353,6
1232,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,6
1233,Anopheles quadrimaculatus,35,Grassfarm Rd.,27.627967,-82.496833,6
1234,Anopheles quadrimaculatus,10,Fielding,27.529167,-82.588117,6
1235,Anopheles quadrimaculatus,4,Carrs,27.554018,-82.545481,6
1236,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,6
1237,Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,6
1238,Anopheles quadrimaculatus,3,Mote Ranch,27.4197,-82.47982,6
1239,Anopheles quadrimaculatus,4,Tallevast,27.4266,-82.52471,6
1240,Anopheles quadrimaculatus,2,Magnolia Manor,27.481256,-82.48042,6
1241,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,6
1242,Anopheles quadrimaculatus,8,Braden Pines,27.43889,-82.43865,6
1243,Anopheles quadrimaculatus,4,Upper Manatee,27.51261,-82.4319,6
1244,Anopheles quadrimaculatus,9,Bear Bay Rd.,27.47078,-82.16993,6
1245,Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,6
1246,Anopheles quadrimaculatus,6,Parrish,27.57484,-82.419638,6
1247,Anopheles quadrimaculatus,5,Bunker Hill Church,27.591467,-82.19985,6
1248,Anopheles quadrimaculatus,3,Bradley Rd.,27.60315,-82.098133,6
1249,Anopheles quadrimaculatus,38,Carlton Rd.,27.613375,-82.123478,6
1250,Anopheles quadrimaculatus,18,Lakewood Ranch HS,27.44242,-82.43578,6
1251,Anopheles quadrimaculatus,18,Grassfarm Rd.,27.627967,-82.496833,6
1252,Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,6
1253,Anopheles quadrimaculatus,3,Church,27.600978,-82.529357,6
1254,Anopheles quadrimaculatus,5,French,27.603067,-82.535717,6
1255,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,6
1256,Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,6
1257,Anopheles quadrimaculatus,2,Church,27.600978,-82.529357,6
1258,Anopheles quadrimaculatus,19,Grassfarm Rd.,27.627967,-82.496833,6
1259,Anopheles quadrimaculatus,16,Port,27.640483,-82.552667,6
1260,Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,6
1261,Anopheles quadrimaculatus,3,Parrish,27.57505,-82.419667,6
1262,Anopheles quadrimaculatus,5,Parrish/Britt Rd.,27.564967,-82.424886,6
1263,Anopheles quadrimaculatus,4,French,27.603067,-82.535717,6
1264,Anopheles quadrimaculatus,9,Fielding,27.529167,-82.588117,6
1265,Anopheles quadrimaculatus,10,Highland Shores,27.516317,-82.537735,6
1266,Anopheles quadrimaculatus,2,Palmetto shop,27.533281,-82.565712,6
1267,Anopheles quadrimaculatus,2,Orbans,27.50312,-82.65739,6
1268,Anopheles quadrimaculatus,1,Cortez Village,27.468452,-82.684313,6
1269,Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,6
1270,Anopheles quadrimaculatus,2,Mullins,27.439449,-82.548928,6
1271,Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,6
1272,Anopheles quadrimaculatus,13,Lakewood Ranch,27.419517,-82.4262,6
1273,Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,6
1274,Anopheles quadrimaculatus,1,Sandy Baptist,27.272953,-82.116503,6
1275,Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,6
1276,Anopheles quadrimaculatus,17,Grassfarm Rd.,27.627967,-82.496833,6
1277,Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,6
1278,Anopheles quadrimaculatus,23,Parrish,27.57505,-82.419667,6
1279,Anopheles quadrimaculatus,34,Parrish,27.57484,-82.419638,6
1280,Anopheles quadrimaculatus,11,Frog Creek,27.590917,-82.548,6
1281,Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,6
1282,Anopheles quadrimaculatus,18,Chapman Rd.,27.616367,-82.5353,6
1283,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,6
1284,Anopheles quadrimaculatus,6,Erie Rd.,27.574079,-82.5041,6
1285,Anopheles quadrimaculatus,12,Thousand Oaks,27.564989,-82.480332,6
1286,Anopheles quadrimaculatus,9,Parrish,27.57505,-82.419667,6
1287,Anopheles quadrimaculatus,5,Parrish,27.57484,-82.419638,6
1288,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,6
1289,Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,6
1290,Anopheles quadrimaculatus,1,Manatee HS,27.48887,-82.59214,6
1291,Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,6
1292,Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,6
1293,Anopheles quadrimaculatus,14,Magnolia Manor,27.481256,-82.48042,6
1294,Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,6
1295,Anopheles quadrimaculatus,8,Braden Pines,27.43889,-82.43865,6
1296,Anopheles quadrimaculatus,2,Race Track,27.474551,-82.324001,6
1297,Anopheles quadrimaculatus,7,South 675,27.40779,-82.304,6
1298,Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,6
1299,Anopheles quadrimaculatus,33,Carlton Rd.,27.613375,-82.123478,6
1300,Anopheles quadrimaculatus,6,Braden River Park,27.44893,-82.498664,6
1301,Anopheles quadrimaculatus,10,Lakewood Ranch HS,27.44242,-82.43578,6
1302,Anopheles quadrimaculatus,4,Buffalo Creek Ball Park,27.578355,-82.483695,6
1303,Anopheles quadrimaculatus,6,French,27.603067,-82.535717,6
1304,Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,6
1305,Anopheles quadrimaculatus,18,Chapman Rd.,27.616367,-82.5353,6
1306,Anopheles quadrimaculatus,11,French,27.603067,-82.535717,6
1307,Anopheles quadrimaculatus,24,Frog Creek,27.590917,-82.548,6
1308,Anopheles quadrimaculatus,2,Waterline Rd,27.4894,-82.361667,6
1309,Anopheles quadrimaculatus,2,Apple,27.41218,-82.28757,6
1310,Anopheles quadrimaculatus,5,Parrish/Britt Rd.,27.564967,-82.424886,6
1311,Anopheles quadrimaculatus,18,French,27.603067,-82.535717,6
1312,Anopheles quadrimaculatus,4,Erie Rd.,27.574079,-82.5041,6
1313,Anopheles quadrimaculatus,13,Parrish,27.57505,-82.419667,6
1314,Anopheles quadrimaculatus,12,Parrish,27.57484,-82.419638,6
1315,Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,6
1316,Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,6
1317,Anopheles quadrimaculatus,6,Carrs,27.554018,-82.545481,6
1318,Anopheles quadrimaculatus,1,St Stephens,27.499288,-82.600544,6
1319,Anopheles quadrimaculatus,2,Fulwood,27.475085,-82.551283,6
1320,Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,6
1321,Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,6
1322,Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,6
1323,Anopheles quadrimaculatus,6,Lakewood Ranch,27.419517,-82.4262,6
1324,Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,6
1325,Anopheles quadrimaculatus,6,Jamie's Way,27.46357,-82.30379,6
1326,Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,6
1327,Anopheles quadrimaculatus,6,Thousand Oaks,27.564989,-82.480332,6
1328,Anopheles quadrimaculatus,12,Parrish,27.57505,-82.419667,6
1329,Anopheles quadrimaculatus,5,Bradley Rd.,27.60315,-82.098133,6
1330,Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,6
1331,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,6
1332,Anopheles quadrimaculatus,3,Church,27.600978,-82.529357,6
1333,Anopheles quadrimaculatus,12,French,27.603067,-82.535717,6
1334,Anopheles quadrimaculatus,6,Parrish,27.57505,-82.419667,6
1335,Anopheles quadrimaculatus,9,Thousand Oaks,27.564989,-82.480332,6
1336,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,6
1337,Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,6
1338,Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,6
1339,Anopheles quadrimaculatus,3,Samoset,27.46947,-82.52402,6
1340,Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,6
1341,Anopheles quadrimaculatus,3,Mote Ranch,27.4197,-82.47982,6
1342,Anopheles quadrimaculatus,4,Tallevast,27.4266,-82.52471,6
1343,Anopheles quadrimaculatus,13,Magnolia Manor,27.481256,-82.48042,6
1344,Anopheles quadrimaculatus,13,Lakewood Ranch,27.419517,-82.4262,6
1345,Anopheles quadrimaculatus,5,Rye Rd,27.484586,-82.40161,6
1346,Anopheles quadrimaculatus,50,Braden Pines,27.43889,-82.43865,6
